Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock
P1400647,SPANNER STRAP,,410,32,,278.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400651,CONVERSION KIT,,1210,32,,822.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400701,UNION,,154,32,,104.72,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400702,THRUST BEARING,,1000,32,,680,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400707,LOCKING RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400710,TANK ASSY,,9760,32,,6636.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400712,LOCKING RING,,19,40,,11.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400713,ELBOW,,290,32,,197.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079290,
P1400716,IDLER SHAFT GEAR,,1300,32,,884,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400717,GASKET,,7,40,,4.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P1400718,P.T.O CASE,,1340,32,,911.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400719,HOSE,,1110,32,,754.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400727,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
P1400730,END PLATE,,273,32,,185.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400732,SELECTOR ROD,,82,40,,49.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400734,NYLON VALVE SEAT,,19,40,,11.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400736,SPRING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400742,PISTON,,633,32,,430.44,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400751,REPAIR KIT,,38,40,,22.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400811,COVER ASSY,,23510,32,,15986.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400812,DIST PIECE,,31,40,,18.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400813,ELBOW,,365,32,,248.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079290,
P1400816,DRIVE SHAFT GEAR,,1380,32,,938.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400817,GASKET,,67,40,,40.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P1400818,CYLINDER CASING,,2110,32,,1434.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400819,HOSE,,1640,32,,1115.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400827,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400830,SPRING SEATING,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400831,C A PLUG,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400832,THRUST LINE,,5400,32,,3672,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400833,S/A PIVOT SHAFT,,1560,32,,1060.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400839,GEAR WITH BUSH,,1460,32,,992.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400842,PISTON,,1140,32,,775.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400851,REPAIR KIT,,136,32,,92.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400904,BRACKET,,194,32,,131.92,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,83023090,
P1400907,SEATING RING,,34,40,,20.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400911,RETURN SPRG CAP,,288,32,,195.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400919,HOSE,,1020,32,,693.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400924,FORK,,332,32,,225.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400927,O RING,,23,40,,13.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400931,C A PLUG,,74,40,,44.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400932,THRUST LINK,,2880,32,,1958.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400933,DRIVE SHAFT ASSY,,7260,32,,4936.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400934,SPLIT COLLAR,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400939,S/A OF LEVER,,420,32,,285.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1400951,SEAL KIT,,31050,32,,21114,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401004,SUPPORT BRACKET,,55,40,,33,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,83023090,
P1401007,RING SEALING,,40,40,,24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401011,OIL FILLER CAP,,136,32,,92.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401016,GEAR SHAFT DRIVE,,13560,32,,9220.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401017,GASKET,,35,40,,21,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84841090,
P1401018,SHAFT HOUSING,,1120,32,,761.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401019,HOSE,,2040,32,,1387.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401024,LEVER,,198,32,,134.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401027,O RING,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401030,END PLATE,,302,32,,205.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401031,PLUG,,91,40,,54.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401032,CONTROL ROD,,163,32,,110.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401033,MAIN SHAFT,,132,32,,89.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401034,VALVE SLEEVE,,31,40,,18.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401042,PISTON FOR RAM,,520,32,,353.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401051,CON.KIT WEB-HAM,,1900,32,,1292,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401101,UNION,,168,32,,114.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401107,SEATING RING,,52,40,,31.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401116,TRANS GEAR - BUSH,,1420,32,,965.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401117,BONDED SEAL 2.54CM,,43,40,,25.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401118,VALVE BODY,,169,32,,114.92,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401127,O RING,,28,40,,16.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401130,SEAL RETAINER,,47,40,,28.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401132,CONTROL ROD ASSY,,667,32,,453.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401133,MAIN SHAFT,,580,32,,394.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401139,PUMP - P.T.O,,18700,32,,12716,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401142,VALVE-BALL CHECK,,50,40,,30,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401201,UNION,,120,40,,72,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401207,RETAINING RING,,116,40,,69.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401209,BODY HINGE,,2300,32,,1564,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401212,PACKING RAM,,34,40,,20.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401217,BONDED SEAL 3/4(1.905CM),,35,40,,21,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401218,VALVE BODY ASSY,,263,32,,178.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401224,HANDLE,,337,32,,229.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401227,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401233,MAIN SHAFT,,121,32,,82.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401239,SHAFT ASSY,,3010,32,,2046.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401242,PISTON ROD,,8660,32,,5888.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401301,UNION,,131,32,,89.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401307,FITTING RING,,566,32,,384.88,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401309,BODY HINGE,,2300,32,,1564,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401312,RUBBER BUFFER REST,,681,32,,463.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401327,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401339,LIFTING FRAME,,37110,32,,25234.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401342,VALVE BODY,,1080,32,,734.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401401,ADAPTOR ASSY.,,1210,32,,822.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401407,CIRCLIP,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182910,
P1401409,BODY HINGE,,760,32,,516.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401412,DISTANCE PIECE,,24,40,,14.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401413,TEE PIECE,,402,32,,273.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401418,VALVE BODY,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401427,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401430,COVER PLATE,,19,40,,11.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401433,SPINDLE,,257,32,,174.76,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401439,LIFTING FRAME,,34770,32,,23643.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401501,VALVE ADAPTOR,,315,32,,214.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401509,RETAINING PIN,,35,40,,21,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401518,FEED BLOCK,,559,32,,380.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401527,O RING,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401534,PIPE COLLAR,,28,40,,16.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401539,P T O ASSEMBLY,,14140,32,,9615.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401542,HYD.CONT.VAL-RD20,,113400,32,,77112,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401627,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401630,WEAR PLATE,,293,32,,199.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401633,SPINDLE,,709,32,,482.12,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401634,PIPE COLLAR,,46,40,,27.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401639,SWASH PLATE ASSY,,2360,32,,1604.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401701,ADAPTOR,,665,32,,452.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401709,PIN,,272,32,,184.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401727,O RING,,6,40,,3.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401730,PLATE GEAR,,4230,32,,2876.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401734,BODY GUIDE,,1090,32,,741.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401801,ADAPTOR,,461,32,,313.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401809,RAM PIN,,636,32,,432.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401819,HOSE,,1220,32,,829.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401827,O RING,,23,40,,13.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401830,PLATE GEAR,,1280,32,,870.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401833,PIVOT SHAFT,,483,32,,328.44,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401839,REMOTE DRIVE PUMP,,11450,32,,7786,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401918,VALVE BODY,,10260,32,,6976.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401919,HOSE,,538,32,,365.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401927,O RING,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
P1401930,SWASH PLATE,,1010,32,,686.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1401939,REMOTE DRIVE PUMP,,18010,32,,12246.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402001,ADAPTOR,,273,32,,185.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402018,VALVE BODY,,8490,32,,5773.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402027,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402030,SWASH PLATE ASSY,,3040,32,,2067.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402033,PIVOT SHAFT,,371,32,,252.28,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402101,ADAPTOR,,2450,32,,1666,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402109,BODY HINGE,,2630,32,,1788.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402127,O RING,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402130,LOCKING PLATE,,60,40,,36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402133,PROP.SHAFT ASSY,,6110,32,,4154.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402230,PLATE,,152,32,,103.36,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402309,BODY HINGE,,3270,32,,2223.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402327,O RING,,28,40,,16.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402418,BODY ASSY,,17440,32,,11859.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402419,HOSE,,1560,32,,1060.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402427,O RING,,23,40,,13.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402509,PIN,,639,32,,434.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402518,SHAFT HOUSING,,805,32,,547.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402519,HOSE,,1240,32,,843.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402527,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402639,TIPPING RAM ASSY,,42260,32,,28736.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402709,LINK PIN,,515,32,,350.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402727,OIL SEAL,,47,40,,28.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402819,HOSE,,885,32,,601.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402827,PACKING RING,,6,40,,3.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402909,BODY HINGE,,617,32,,419.56,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1402927,SEAL,,439,32,,298.52,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403009,BODY HINGE,,2440,32,,1659.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403027,SEAL,,313,32,,212.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403119,HOSE,,1960,32,,1332.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403127,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403139,PISTON - TUBE,,2360,32,,1604.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403219,HOSE,,1540,32,,1047.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403227,O RING,,11,40,,6.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403239,RAMBASE+TUBE ASSY,,4880,32,,3318.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403309,TRUNNION PIN,,390,32,,265.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403319,HOSE,,622,32,,422.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403339,RAMBASE OUTER TUBE,,11250,32,,7650,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403409,CLEVIS PIN,,43,40,,25.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403419,HOSE,,622,32,,422.96,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403427,SEAL,,66,40,,39.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403439,RAM ASSY LH,,33190,32,,22569.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403509,DOWEL PIN,,76,40,,45.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403527,O RING,,44,40,,26.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403539,RAM ASSY RH,,28360,32,,19284.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403627,O RING,,92,40,,55.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403639,ROTARY CONT VALVE,,10380,32,,7058.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403719,HOSE,,1860,32,,1264.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403727,O RING,,83,40,,49.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403739,TUBE+HEAD ASSY,,3130,32,,2128.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403809,DOWELPIN,,131,32,,89.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403827,O RING,,34,40,,20.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403909,SQUARE KEY,,387,32,,263.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1403919,PRESSURE PIPE,,618,32,,420.24,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404009,COTTER PIN,,17,40,,10.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73182400,
P1404019,PRESSURE PIPE,,23,40,,13.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404039,SEAL RETAINER,,2190,32,,1489.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404109,WOODRUFF KEY,,18,40,,10.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404127,SEAL LEAD,,279,32,,189.72,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404139,RELIEF CARTRIDGE,,1860,32,,1264.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404219,INTER TUBE,,5030,32,,3420.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404227,SEAL PRE-LOAD,,248,32,,168.64,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404239,CATRIDGE ASSY R.V,,3910,32,,2658.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404309,BODY HINGEÃŠ,,1310,32,,890.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404319,RETURN PIPE,,475,32,,323,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404339,PLATE - SEAL ASSY,,462,32,,314.16,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404439,COVER ASSY,,1610,32,,1094.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404509,ROLLER PIN,,6,40,,3.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404519,PRESSURE PIPE,,436,32,,296.48,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404527,O RING,,22,40,,13.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404609,PIN,,1420,32,,965.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404627,O RING,,23,40,,13.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404709,PIN,,1100,32,,748,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404809,PIN,,3780,32,,2570.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404839,WEBSTER PUMP ASSY,,47230,32,,32116.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1404939,JOINT,,429,32,,291.72,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405039,LOWERING CTL ASSY,,1010,32,,686.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405139,SELECTOR ASSY,,1580,32,,1074.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405239,PTO CONT W/SLP.JOINT,,1770,32,,1203.6,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405339,HAMWORTHY PUMP,,63130,32,,42928.4,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405439,SUCTION FILTER RD20,,1960,32,,1332.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405539,AIR FILTER,,854,32,,580.72,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84213920,
P1405719,HOSE,,1900,32,,1292,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405839,COLLET-1.588CM,,188,32,,127.84,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405919,FLEXIBLE HOSE,,576,32,,391.68,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
P1405939,COLLEET 2.54CM,,206,32,,140.08,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
